sequence,length,count,up_count,down_count,up_probability
"24,24,25,15",4,53,38,15,0.716981
"24,24,6,6",4,53,19,34,0.358491
"23,24,24,24",4,52,20,32,0.384615
"2,25,25,24",4,52,23,29,0.442308
"10,15,24,24",4,52,18,34,0.346154
"12,25,12,24",4,52,21,31,0.403846
"11,11,2,11",4,52,14,38,0.269231
"6,24,10,24",4,52,23,29,0.442308
"17,24,24,11",4,52,18,34,0.346154
"24,23,5,5",4,52,23,29,0.442308
"25,4,24,25",4,52,22,30,0.423077
"12,11,12,25",4,52,14,38,0.269231
"11,24,12,11",4,52,20,32,0.384615
"4,11,11,24",4,52,20,32,0.384615
"3,24,3,10",4,52,16,36,0.307692
"25,25,25,20",4,52,23,29,0.442308
"25,6,3,3",4,52,38,14,0.730769
"25,24,24,3",4,52,22,30,0.423077
"24,25,24,3",4,52,31,21,0.596154
"11,11,24,6",4,51,19,32,0.372549
"5,24,24,11",4,51,30,21,0.588235
"10,5,11,11",4,51,22,29,0.431373
"24,17,24,11",4,51,11,40,0.215686
"12,11,11,12",4,51,20,31,0.392157
"6,24,6,10",4,51,14,37,0.27451
"4,12,25,12",4,51,18,33,0.352941
"24,12,11,12",4,51,29,22,0.568627
"5,24,20,17",4,51,6,45,0.117647
"24,4,25,20",4,50,29,21,0.58
"5,11,17,11",4,50,18,32,0.36
"4,5,5,5",4,50,22,28,0.44
"3,3,15,3",4,50,39,11,0.78
"10,3,3,6",4,50,22,28,0.44
"10,24,3,6",4,50,19,31,0.38
"11,24,11,12",4,50,20,30,0.4
"5,6,10,18",4,50,20,30,0.4
"24,11,25,25",4,50,31,19,0.62
"25,11,24,4",4,50,15,35,0.3
"5,24,11,5",4,50,19,31,0.38
"25,24,24,5",4,50,20,30,0.4
"24,10,3,6",4,50,19,31,0.38
"25,17,24,24",4,50,12,38,0.24
"11,11,5,25",4,50,22,28,0.44
"13,13,13,24",4,50,22,28,0.44
"6,3,25,25",4,50,19,31,0.38
"24,25,17,24",4,49,21,28,0.428571
"5,8,11,24",4,49,22,27,0.44898
"10,3,3,24",4,49,19,30,0.387755
"6,6,6,21",4,49,17,32,0.346939
"25,12,24,25",4,49,17,32,0.346939
"25,24,12,24",4,49,19,30,0.387755
"4,25,25,24",4,49,11,38,0.22449
"4,24,25,25",4,49,17,32,0.346939
"24,10,24,3",4,49,16,33,0.326531
"25,24,24,17",4,49,28,21,0.571429
"24,5,23,5",4,49,22,27,0.44898
"24,17,17,24",4,49,18,31,0.367347
"23,24,11,23",4,49,27,22,0.55102
"3,15,15,25",4,49,32,17,0.653061
"15,3,15,3",4,49,28,21,0.571429
"5,24,10,10",4,49,21,28,0.428571
"25,3,25,10",4,49,19,30,0.387755
"10,6,3,24",4,49,13,36,0.265306
"5,4,5,5",4,49,29,20,0.591837
"24,24,15,24",4,49,28,21,0.571429
"25,24,10,3",4,49,27,22,0.55102
"6,16,25,25",4,49,3,46,0.061224
"16,25,10,10",4,48,21,27,0.4375
"24,24,25,4",4,48,13,35,0.270833
"11,11,8,11",4,48,20,28,0.416667
"25,15,25,10",4,48,32,16,0.666667
"11,24,25,5",4,48,20,28,0.416667
"6,10,11,11",4,48,10,38,0.208333
"15,25,10,6",4,48,21,27,0.4375
"12,24,11,24",4,48,20,28,0.416667
"11,11,5,4",4,48,20,28,0.416667
"24,24,25,6",4,48,18,30,0.375
"5,4,11,11",4,48,28,20,0.583333
"10,10,25,5",4,48,11,37,0.229167
"24,3,10,25",4,48,15,33,0.3125
"10,15,10,5",4,48,32,16,0.666667
"10,10,25,13",4,47,16,31,0.340426
"24,25,25,11",4,47,16,31,0.340426
"5,11,24,4",4,47,13,34,0.276596
"24,24,5,24",4,47,20,27,0.425532
"5,24,24,5",4,47,26,21,0.553191
"13,13,24,24",4,47,17,30,0.361702
"6,10,3,24",4,47,21,26,0.446809
"10,10,6,24",4,47,18,29,0.382979
"15,10,10,25",4,47,21,26,0.446809
"3,3,3,24",4,47,21,26,0.446809
"25,3,25,25",4,47,18,29,0.382979
"11,4,5,4",4,47,27,20,0.574468
"11,17,17,17",4,47,6,41,0.12766
"24,4,11,24",4,47,20,27,0.425532
"6,6,10,5",4,47,16,31,0.340426
"23,24,24,23",4,47,17,30,0.361702
"5,4,11,24",4,47,13,34,0.276596
"5,5,8,25",4,47,34,13,0.723404
"15,25,6,6",4,47,21,26,0.446809
"25,25,24,3",4,47,17,30,0.361702
"11,25,24,25",4,47,19,28,0.404255
"11,12,10,10",4,47,6,41,0.12766
"5,4,20,24",4,46,12,34,0.26087
"5,24,5,4",4,46,20,26,0.434783
"3,24,10,3",4,46,26,20,0.565217
"5,5,11,17",4,46,5,41,0.108696
"10,10,10,21",4,46,37,9,0.804348
"4,24,24,24",4,46,13,33,0.282609
"5,5,23,23",4,46,26,20,0.565217
"5,11,10,10",4,46,27,19,0.586957
"10,3,6,24",4,46,15,31,0.326087
"3,25,6,6",4,46,31,15,0.673913
"10,3,24,15",4,46,28,18,0.608696
"25,21,25,6",4,46,16,30,0.347826
"15,6,6,6",4,46,27,19,0.586957
"10,25,16,10",4,46,19,27,0.413043
"5,8,8,5",4,45,19,26,0.422222
"10,6,10,3",4,45,16,29,0.355556
"24,10,24,6",4,45,19,26,0.422222
"16,15,10,10",4,45,28,17,0.622222
"3,24,6,6",4,45,31,14,0.688889
"24,3,24,6",4,45,19,26,0.422222
"6,3,3,10",4,45,27,18,0.6
"5,23,24,5",4,45,29,16,0.644444
"6,3,10,3",4,45,31,14,0.688889
"6,10,5,5",4,45,15,30,0.333333
"24,12,24,11",4,45,26,19,0.577778
"16,25,25,25",4,45,29,16,0.644444
"25,10,24,6",4,45,16,29,0.355556
"6,6,6,22",4,45,28,17,0.622222
"10,11,5,5",4,45,9,36,0.2
"2,10,10,10",4,44,33,11,0.75
"3,3,25,15",4,44,18,26,0.409091
"24,24,6,24",4,44,25,19,0.568182
"11,6,10,10",4,44,32,12,0.727273
"4,20,24,24",4,44,13,31,0.295455
"25,24,12,25",4,44,12,32,0.272727
"23,23,23,23",4,44,19,25,0.431818
"5,23,5,24",4,44,17,27,0.386364
"5,5,24,23",4,44,15,29,0.340909
"11,11,12,4",4,44,9,35,0.204545
"25,24,25,3",4,44,11,33,0.25
"10,15,24,10",4,44,19,25,0.431818
"3,15,25,25",4,44,25,19,0.568182
"10,2,25,6",4,44,14,30,0.318182
"24,6,6,24",4,44,17,27,0.386364
"25,15,10,25",4,44,38,6,0.863636
"3,15,3,3",4,44,26,18,0.590909
"5,24,5,25",4,43,26,17,0.604651
"25,24,17,24",4,43,17,26,0.395349
"23,24,23,23",4,43,12,31,0.27907
"10,11,24,11",4,43,4,39,0.093023
"23,24,11,5",4,43,18,25,0.418605
"11,11,8,5",4,43,28,15,0.651163
"5,23,5,23",4,43,14,29,0.325581
"11,4,5,25",4,43,24,19,0.55814
"25,25,11,25",4,43,14,29,0.325581
"5,11,23,24",4,43,28,15,0.651163
"24,25,25,3",4,43,15,28,0.348837
"24,25,24,6",4,43,13,30,0.302326
"3,6,24,10",4,43,15,28,0.348837
"10,2,10,25",4,43,16,27,0.372093
"3,6,5,11",4,43,30,13,0.697674
"3,25,16,25",4,43,7,36,0.162791
"15,10,25,10",4,42,11,31,0.261905
"10,15,10,25",4,42,26,16,0.619048
"3,10,3,10",4,42,32,10,0.761905
"11,11,7,11",4,42,26,16,0.619048
"12,11,11,11",4,42,10,32,0.238095
"24,11,5,24",4,42,10,32,0.238095
"11,24,23,11",4,42,26,16,0.619048
"24,4,25,25",4,42,12,30,0.285714
"25,4,25,25",4,42,16,26,0.380952
"6,3,3,3",4,42,26,16,0.619048
"11,25,24,24",4,42,17,25,0.404762
"10,25,5,11",4,42,14,28,0.333333
"2,25,25,6",4,42,8,34,0.190476
"11,5,25,20",4,42,18,24,0.428571
"16,15,25,10",4,42,35,7,0.833333
"13,24,10,10",4,41,30,11,0.731707
"10,10,2,24",4,41,26,15,0.634146
"17,24,17,24",4,41,11,30,0.268293
"11,12,24,11",4,41,17,24,0.414634
"5,24,5,23",4,41,24,17,0.585366
"23,5,5,23",4,41,12,29,0.292683
"11,5,5,4",4,41,14,27,0.341463
"15,3,15,15",4,41,24,17,0.585366
"11,11,25,5",4,41,13,28,0.317073
"6,6,22,25",4,41,18,23,0.439024
"25,3,3,25",4,41,17,24,0.414634
"3,25,15,25",4,41,25,16,0.609756
"3,24,3,15",4,41,23,18,0.560976
"3,24,14,14",4,41,17,24,0.414634
"3,3,15,10",4,41,28,13,0.682927
"11,24,8,5",4,40,24,16,0.6
"24,23,11,24",4,40,23,17,0.575
"10,10,10,1",4,40,13,27,0.325
"11,23,23,11",4,40,17,23,0.425
"10,6,16,10",4,40,30,10,0.75
"24,24,14,14",4,40,26,14,0.65
"11,24,11,13",4,40,23,17,0.575
"24,25,12,24",4,40,13,27,0.325
"25,24,23,23",4,40,17,23,0.425
"23,11,5,5",4,40,16,24,0.4
"3,10,6,10",4,40,15,25,0.375
"10,6,3,25",4,40,29,11,0.725
"24,6,25,25",4,40,23,17,0.575
"6,3,25,6",4,40,15,25,0.375
"11,2,11,11",4,40,9,31,0.225
"10,3,3,25",4,40,17,23,0.425
"5,11,12,10",4,40,1,39,0.025
"13,10,10,10",4,39,26,13,0.666667
"12,6,6,10",4,39,17,22,0.435897
"17,11,11,24",4,39,15,24,0.384615
"25,25,6,3",4,39,15,24,0.384615
"24,12,25,24",4,39,15,24,0.384615
"11,11,12,25",4,39,24,15,0.615385
"8,11,5,11",4,39,14,25,0.358974
"23,5,11,24",4,39,27,12,0.692308
"25,24,4,25",4,39,17,22,0.435897
"15,6,10,10",4,39,15,24,0.384615
"24,11,23,24",4,39,22,17,0.564103
"25,15,25,6",4,39,22,17,0.564103
"5,8,5,25",4,39,17,22,0.435897
"24,6,3,24",4,39,16,23,0.410256
"24,2,25,25",4,38,16,22,0.421053
"7,11,11,11",4,38,17,21,0.447368
"24,17,24,24",4,38,13,25,0.342105
"17,7,17,24",4,38,11,27,0.289474
"6,6,10,16",4,38,14,24,0.368421
"11,23,23,23",4,38,11,27,0.289474
"6,3,10,25",4,38,11,27,0.289474
"25,24,3,3",4,38,25,13,0.657895
"24,15,3,15",4,38,33,5,0.868421
"11,11,11,8",4,38,25,13,0.657895
"24,23,24,5",4,38,16,22,0.421053
"10,21,6,6",4,38,15,23,0.394737
"12,24,25,24",4,38,12,26,0.315789
"4,25,11,24",4,38,16,22,0.421053
"24,24,23,24",4,38,14,24,0.368421
"11,5,11,25",4,38,9,29,0.236842
"4,5,11,24",4,38,22,16,0.578947
"24,11,4,5",4,38,22,16,0.578947
"23,11,24,5",4,38,22,16,0.578947
"24,23,24,23",4,38,7,31,0.184211
"25,17,24,17",4,38,21,17,0.552632
"25,24,24,4",4,38,13,25,0.342105
"10,3,15,25",4,38,11,27,0.289474
"24,25,10,6",4,38,7,31,0.184211
"24,15,24,15",4,38,29,9,0.763158
"3,10,10,24",4,38,16,22,0.421053
"14,25,25,25",4,38,27,11,0.710526
"10,25,3,25",4,38,13,25,0.342105
"24,15,5,5",4,38,24,14,0.631579
"6,25,21,6",4,38,13,25,0.342105
"8,11,5,5",4,37,21,16,0.567568
"1,24,24,11",4,37,16,21,0.432432
"10,25,15,24",4,37,11,26,0.297297
"25,24,10,6",4,37,14,23,0.378378
"10,10,3,13",4,37,15,22,0.405405
"25,6,10,3",4,37,21,16,0.567568
"24,25,24,4",4,37,16,21,0.432432
"25,23,24,11",4,37,9,28,0.243243
"4,4,25,24",4,37,8,29,0.216216
"24,23,23,23",4,37,12,25,0.324324
"5,5,11,8",4,37,16,21,0.432432
"10,21,10,25",4,37,23,14,0.621622
"11,12,11,25",4,37,14,23,0.378378
"11,5,24,24",4,37,11,26,0.297297
"4,4,20,24",4,37,6,31,0.162162
"25,3,3,24",4,37,22,15,0.594595
"3,25,10,25",4,37,8,29,0.216216
"25,2,25,25",4,37,9,28,0.243243
"25,25,15,3",4,37,22,15,0.594595
"3,25,10,6",4,37,26,11,0.702703
"10,3,25,25",4,37,25,12,0.675676
"15,3,10,15",4,37,31,6,0.837838
"11,24,11,2",4,37,14,23,0.378378
"6,24,25,3",4,37,14,23,0.378378
"6,10,11,5",4,37,9,28,0.243243
"23,13,23,23",4,37,1,16,0.027027
"10,25,21,6",4,36,6,30,0.166667
"17,17,11,11",4,36,25,11,0.694444
"25,10,6,24",4,36,14,22,0.388889
"17,7,11,11",4,36,14,22,0.388889
"11,24,4,24",4,36,22,14,0.611111
"25,17,17,24",4,36,15,21,0.416667
"11,4,25,4",4,36,3,33,0.083333
"11,25,11,25",4,36,14,22,0.388889
"24,25,4,24",4,36,11,25,0.305556
"25,3,24,10",4,36,23,13,0.638889
"12,24,5,5",4,36,15,21,0.416667
"3,10,25,6",4,36,25,11,0.694444
"25,11,5,11",4,36,22,14,0.611111
"24,3,6,3",4,36,16,20,0.444444
"25,25,3,3",4,36,24,12,0.666667
"3,24,10,24",4,36,27,9,0.75
"25,24,3,25",4,36,11,25,0.305556
"24,10,3,15",4,36,11,25,0.305556
"3,15,10,10",4,36,23,13,0.638889
"10,15,10,24",4,36,9,27,0.25
"10,10,15,25",4,36,23,13,0.638889
"11,24,10,25",4,36,15,21,0.416667
"23,5,5,11",4,35,24,11,0.685714
"5,11,23,23",4,35,13,22,0.371429
"24,3,6,10",4,35,11,24,0.314286
"13,24,24,12",4,35,15,20,0.428571
"5,10,10,10",4,35,11,24,0.314286
"25,3,6,3",4,35,7,28,0.2
"24,11,12,11",4,35,14,21,0.4
"11,25,4,25",4,35,12,23,0.342857
"25,5,24,5",4,35,13,22,0.371429
"25,25,24,17",4,35,7,28,0.2
"12,11,25,11",4,35,8,27,0.228571
"24,5,5,4",4,35,12,23,0.342857
"11,24,17,17",4,35,22,13,0.628571
"25,25,10,3",4,35,22,13,0.628571
"25,24,11,5",4,35,13,22,0.371429
"3,3,24,10",4,35,10,25,0.285714
"3,15,24,24",4,35,21,14,0.6
"3,6,6,25",4,35,27,8,0.771429
"17,12,24,24",4,35,15,20,0.428571
"11,6,6,10",4,35,13,22,0.371429
"3,24,15,15",4,35,25,10,0.714286
"3,15,24,25",4,35,25,10,0.714286
"25,13,1,1",4,35,6,26,0.171429
"10,10,16,16",4,34,28,6,0.823529
"10,6,3,6",4,34,14,20,0.411765
"6,10,10,16",4,34,14,20,0.411765
"15,3,10,10",4,34,21,13,0.617647
"3,25,25,3",4,34,28,6,0.823529
"11,24,5,8",4,34,14,20,0.411765
"24,24,25,13",4,34,13,21,0.382353
"23,5,23,5",4,34,15,19,0.441176
"12,11,24,25",4,34,9,25,0.264706
"11,5,23,5",4,34,15,19,0.441176
"25,12,24,5",4,34,8,26,0.235294
"17,24,24,12",4,34,7,27,0.205882
"17,17,7,17",4,34,13,21,0.382353
"21,10,25,6",4,34,15,19,0.441176
"4,25,11,25",4,34,5,29,0.147059
"24,25,23,24",4,34,14,20,0.411765
"25,5,5,11",4,34,13,21,0.382353
"15,25,25,24",4,34,22,12,0.647059
"24,24,24,15",4,34,23,11,0.676471
"25,15,3,15",4,34,27,7,0.794118
"15,24,10,15",4,34,24,10,0.705882
"17,24,24,25",4,34,6,28,0.176471
"15,10,25,24",4,34,25,9,0.735294
"3,6,25,10",4,34,12,22,0.352941
"3,3,6,3",4,34,12,22,0.352941
"24,24,14,25",4,34,6,28,0.176471
"16,10,5,5",4,34,13,21,0.382353
"24,5,25,24",4,33,13,20,0.393939
"24,11,23,5",4,33,21,12,0.636364
"11,11,11,1",4,33,13,20,0.393939
"11,24,23,24",4,33,21,12,0.636364
"24,10,3,3",4,33,24,9,0.727273
"11,11,17,24",4,33,12,21,0.363636
"12,11,12,24",4,33,11,22,0.333333
"23,23,5,5",4,33,23,10,0.69697
"6,6,10,2",4,33,10,23,0.30303
"3,25,3,25",4,33,25,8,0.757576
"10,2,25,10",4,33,7,26,0.212121
"5,23,23,11",4,33,22,11,0.666667
"25,23,24,23",4,33,9,24,0.272727
"12,24,24,4",4,33,13,20,0.393939
"11,23,23,24",4,33,10,23,0.30303
"24,25,24,5",4,33,10,23,0.30303
"5,5,20,24",4,33,13,20,0.393939
"11,24,23,23",4,33,12,21,0.363636
"25,13,13,24",4,33,7,26,0.212121
"24,24,3,10",4,33,12,21,0.363636
"25,15,25,24",4,33,10,23,0.30303
"24,14,14,14",4,33,19,14,0.575758
"24,6,24,25",4,33,14,19,0.424242
"6,3,24,15",4,33,24,9,0.727273
"3,10,3,24",4,33,14,19,0.424242
"6,24,3,3",4,33,21,12,0.636364
"25,15,24,15",4,33,21,12,0.636364
"11,24,8,11",4,33,7,26,0.212121
"2,15,3,15",4,33,10,23,0.30303
"9,10,25,10",4,33,11,22,0.333333
"25,7,11,24",4,33,5,28,0.151515
"8,24,5,5",4,33,13,20,0.393939
"15,3,25,25",4,33,24,9,0.727273
"25,25,17,24",4,33,9,24,0.272727
"16,18,10,10",4,32,29,3,0.90625
"5,11,5,24",4,32,13,19,0.40625
"25,25,25,11",4,32,12,20,0.375
"5,8,5,24",4,32,20,12,0.625
"25,24,3,10",4,32,21,11,0.65625
"24,25,3,3",4,32,14,18,0.4375
"6,24,3,10",4,32,14,18,0.4375
"10,25,1,24",4,32,13,19,0.40625
"11,11,23,23",4,32,14,18,0.4375
"5,5,25,20",4,32,9,23,0.28125
"10,10,13,24",4,32,13,19,0.40625
"11,11,24,17",4,32,10,22,0.3125
"6,16,10,10",4,32,25,7,0.78125
"24,24,17,24",4,32,11,21,0.34375
"25,23,24,24",4,32,13,19,0.40625
"5,11,24,23",4,32,12,20,0.375
"12,24,11,11",4,32,20,12,0.625
"24,17,24,12",4,32,6,26,0.1875
"4,5,25,20",4,32,14,18,0.4375
"11,11,4,20",4,32,12,20,0.375
"11,17,24,25",4,32,19,13,0.59375
"5,25,25,24",4,32,11,21,0.34375
"24,24,25,5",4,32,19,13,0.59375
"25,11,4,25",4,32,10,22,0.3125
"11,25,11,4",4,32,18,14,0.5625
"24,5,11,23",4,32,13,19,0.40625
"15,5,11,24",4,32,22,10,0.6875
"5,23,24,24",4,32,12,20,0.375
"3,10,25,24",4,32,8,24,0.25
"24,24,24,14",4,32,11,21,0.34375
"25,11,23,11",4,32,18,14,0.5625
"3,24,3,14",4,32,23,9,0.71875
"24,3,6,25",4,32,10,22,0.3125
"10,25,6,21",4,32,13,19,0.40625
"24,24,4,11",4,32,8,24,0.25
"24,25,24,16",4,32,14,18,0.4375
"10,15,10,6",4,32,12,20,0.375
"6,3,15,24",4,32,24,8,0.75
"10,3,10,15",4,31,21,10,0.677419
"23,11,23,11",4,31,18,13,0.580645
"24,3,3,15",4,31,20,11,0.645161
"24,5,24,24",4,31,18,13,0.580645
"25,11,11,4",4,31,6,25,0.193548
"24,3,6,24",4,31,13,18,0.419355
"11,25,11,12",4,31,19,12,0.612903
"25,4,25,20",4,31,12,19,0.387097
"25,17,12,24",4,31,7,24,0.225806
"11,4,4,25",4,31,2,29,0.064516
"11,11,25,4",4,31,23,8,0.741935
"12,25,25,24",4,31,7,24,0.225806
"5,25,20,23",4,31,11,20,0.354839
"24,25,24,17",4,31,6,25,0.193548
"24,10,2,25",4,31,7,24,0.225806
"11,11,13,5",4,31,11,20,0.354839
"10,3,3,10",4,31,18,13,0.580645
"6,24,10,6",4,31,11,20,0.354839
"24,25,3,10",4,31,8,23,0.258065
"25,11,24,5",4,31,10,21,0.322581
"15,3,3,15",4,31,20,11,0.645161
"15,25,6,3",4,31,12,19,0.387097
"14,14,14,14",4,31,11,20,0.354839
"6,3,6,24",4,31,13,18,0.419355
"24,6,6,25",4,31,21,10,0.677419
"3,3,25,3",4,31,28,3,0.903226
"25,10,25,3",4,31,5,26,0.16129
"15,15,10,10",4,31,7,24,0.225806
"14,15,25,6",4,31,27,4,0.870968
"2,2,2,2",4,31,5,25,0.16129
"16,10,10,6",4,30,22,8,0.733333
"24,16,10,10",4,30,9,21,0.3
"24,13,24,24",4,30,12,18,0.4
"11,17,7,11",4,30,17,13,0.566667
"6,6,10,11",4,30,8,22,0.266667
"8,11,8,5",4,30,22,8,0.733333
"5,11,8,11",4,30,18,12,0.6
"10,3,10,24",4,30,20,10,0.666667
"4,5,24,5",4,30,6,24,0.2
"3,24,24,14",4,30,19,11,0.633333
"25,11,24,17",4,30,12,18,0.4
"25,3,3,10",4,30,25,5,0.833333
"11,24,24,17",4,30,9,21,0.3
"3,6,10,3",4,30,19,11,0.633333
"24,12,24,4",4,30,12,18,0.4
"23,24,5,24",4,30,20,10,0.666667
"11,11,24,12",4,30,5,25,0.166667
"6,3,24,6",4,30,11,19,0.366667
"4,25,13,24",4,30,6,24,0.2
"5,4,25,25",4,30,8,22,0.266667
"5,25,24,5",4,30,9,21,0.3
"6,3,25,11",4,30,20,10,0.666667
"10,3,10,6",4,30,8,22,0.266667
"25,17,24,11",4,30,6,24,0.2
"11,5,23,11",4,30,21,9,0.7
"25,25,15,10",4,30,25,5,0.833333
"5,11,8,5",4,30,12,18,0.4
"3,14,15,25",4,30,21,9,0.7
"25,6,21,6",4,30,10,20,0.333333
"6,3,3,25",4,30,9,21,0.3
"24,25,15,3",4,30,13,17,0.433333
"6,24,15,25",4,30,22,8,0.733333
"6,6,16,25",4,30,21,9,0.7
"3,24,15,5",4,30,13,17,0.433333
"24,3,3,10",4,30,12,18,0.4
"25,25,13,13",4,29,10,19,0.344828
"10,16,16,16",4,29,6,23,0.206897
"15,24,15,10",4,29,19,10,0.655172
"23,11,23,24",4,29,13,16,0.448276
"11,24,17,7",4,29,6,23,0.206897
"5,8,11,8",4,29,16,13,0.551724
"23,5,24,24",4,29,16,13,0.551724
"25,10,15,24",4,29,7,22,0.241379
"24,24,10,15",4,29,12,17,0.413793
"10,15,25,10",4,29,18,11,0.62069
"10,10,10,9",4,29,21,8,0.724138
"10,10,21,25",4,29,9,20,0.310345
"17,12,24,11",4,29,7,22,0.241379
"11,12,4,25",4,29,7,22,0.241379
"4,25,25,12",4,29,9,20,0.310345
"17,11,24,24",4,29,9,20,0.310345
"24,25,25,12",4,29,11,18,0.37931
"5,11,25,24",4,29,12,17,0.413793
"17,24,24,17",4,29,5,24,0.172414
"4,24,11,24",4,29,9,20,0.310345
"25,24,12,6",4,29,11,18,0.37931
"11,12,11,4",4,29,8,21,0.275862
"10,25,5,5",4,29,13,16,0.448276
"5,23,11,24",4,29,17,12,0.586207
"6,3,6,25",4,29,16,13,0.551724
"24,24,5,25",4,29,13,16,0.448276
"3,3,15,24",4,29,17,12,0.586207
"3,25,3,24",4,29,17,12,0.586207
"10,24,24,15",4,29,11,18,0.37931
"24,25,3,6",4,29,8,21,0.275862
"11,25,5,24",4,29,5,24,0.172414
"11,25,5,11",4,29,17,12,0.586207
"25,25,24,15",4,29,20,9,0.689655
"13,13,12,24",4,29,8,21,0.275862
"6,22,25,25",4,29,18,11,0.62069
"10,10,3,15",4,29,10,19,0.344828
"25,11,11,25",4,29,10,19,0.344828
"10,10,1,16",4,29,7,22,0.241379
"24,10,5,5",4,29,12,17,0.413793
"16,25,18,25",4,29,1,23,0.034483
"15,5,11,5",4,28,20,8,0.714286
"5,23,24,11",4,28,10,18,0.357143
"24,25,11,25",4,28,12,16,0.428571
"23,11,24,24",4,28,10,18,0.357143
"23,24,5,11",4,28,10,18,0.357143
"25,5,25,24",4,28,22,6,0.785714
"24,10,25,15",4,28,9,19,0.321429
"3,24,10,15",4,28,24,4,0.857143
"11,17,11,17",4,28,7,21,0.25
"11,23,23,5",4,28,17,11,0.607143
"24,25,6,24",4,28,12,16,0.428571
"23,5,24,5",4,28,11,17,0.392857
"25,23,23,23",4,28,8,20,0.285714
"3,24,15,3",4,28,12,16,0.428571
"21,6,6,10",4,28,10,18,0.357143
"25,24,25,17",4,28,7,21,0.25
"6,25,3,6",4,28,21,7,0.75
"12,24,24,25",4,28,11,17,0.392857
"24,24,12,25",4,28,10,18,0.357143
"24,24,23,5",4,28,10,18,0.357143
"11,1,24,24",4,28,11,17,0.392857
"25,11,13,13",4,28,17,11,0.607143
"4,25,11,11",4,28,16,12,0.571429
"10,25,10,21",4,28,17,11,0.607143
"5,24,23,23",4,28,11,17,0.392857
"11,25,23,24",4,28,9,19,0.321429
"4,25,24,11",4,28,8,20,0.285714
"24,3,24,15",4,28,11,17,0.392857
"24,6,6,3",4,28,16,12,0.571429
"25,15,3,24",4,28,19,9,0.678571
"2,15,25,3",4,28,17,11,0.607143
"3,25,3,3",4,28,12,16,0.428571
"10,24,3,25",4,28,5,23,0.178571
"3,10,10,6",4,28,16,12,0.571429
"16,6,10,10",4,28,7,21,0.25
"3,3,15,25",4,28,18,10,0.642857
"8,5,11,24",4,27,8,19,0.296296
"11,24,11,1",4,27,6,21,0.222222
"6,6,3,16",4,27,15,12,0.555556
"7,11,24,11",4,27,7,20,0.259259
"8,11,11,4",4,27,16,11,0.592593
"5,24,23,5",4,27,17,10,0.62963
"3,3,6,6",4,27,11,16,0.407407
"24,23,23,5",4,27,7,20,0.259259
"4,24,24,11",4,27,6,21,0.222222
"12,4,12,12",4,27,7,20,0.259259
"6,10,21,6",4,27,16,11,0.592593
"8,5,20,24",4,27,16,11,0.592593
"11,2,25,25",4,27,8,19,0.296296
"4,25,24,12",4,27,5,22,0.185185
"4,17,24,24",4,27,6,21,0.222222
"4,25,4,25",4,27,12,15,0.444444
"4,11,11,12",4,27,12,15,0.444444
"21,10,10,10",4,27,10,17,0.37037
"10,25,21,25",4,27,3,24,0.111111
"4,25,5,24",4,27,15,12,0.555556
"11,5,5,23",4,27,10,17,0.37037
"25,5,24,24",4,27,9,18,0.333333
"11,11,17,17",4,27,7,20,0.259259
"25,24,25,20",4,27,10,17,0.37037
"8,5,4,25",4,27,5,22,0.185185
"3,6,3,24",4,27,12,15,0.444444
"10,3,15,10",4,27,10,17,0.37037
"3,24,3,6",4,27,9,18,0.333333
"25,6,6,21",4,27,10,17,0.37037
"3,24,14,15",4,27,22,5,0.814815
"3,15,24,3",4,27,26,1,0.962963
"24,5,25,20",4,27,16,11,0.592593
"24,6,24,15",4,27,16,11,0.592593
"8,11,11,8",4,27,10,17,0.37037
"25,12,11,11",4,27,12,15,0.444444
"4,11,11,4",4,27,11,16,0.407407
"10,25,2,25",4,27,8,19,0.296296
"24,25,17,17",4,27,12,15,0.444444
"10,15,3,15",4,27,15,12,0.555556
"15,15,25,10",4,27,21,6,0.777778
"10,10,5,23",4,27,8,19,0.296296
"15,10,6,10",4,27,10,17,0.37037
"10,13,13,13",4,27,12,15,0.444444
"15,5,5,24",4,27,22,5,0.814815
"15,11,11,5",4,26,5,21,0.192308
"10,16,15,10",4,26,18,8,0.692308
"8,11,24,11",4,26,11,15,0.423077
"24,5,25,11",4,26,10,16,0.384615
"5,5,24,25",4,26,6,20,0.230769
"24,24,11,23",4,26,10,16,0.384615
"11,11,7,5",4,26,16,10,0.615385
"18,15,10,10",4,26,9,17,0.346154
"23,5,11,11",4,26,15,11,0.576923
"10,24,3,3",4,26,16,10,0.615385
"23,11,11,24",4,26,8,18,0.307692
"2,5,11,11",4,26,10,16,0.384615
"24,17,11,24",4,26,8,18,0.307692
"11,24,10,6",4,26,15,11,0.576923
"9,25,10,10",4,26,20,6,0.769231
"13,12,24,24",4,26,16,10,0.615385
"11,5,11,12",4,26,18,8,0.692308
"24,12,4,12",4,26,11,15,0.423077
"24,11,24,10",4,26,4,22,0.153846
"11,12,24,5",4,26,9,17,0.346154
"14,10,10,10",4,26,19,7,0.730769
"24,24,11,4",4,26,10,16,0.384615
"17,17,17,13",4,26,17,9,0.653846
"11,13,11,11",4,26,17,9,0.653846
"6,10,3,3",4,26,21,5,0.807692
"24,10,21,25",4,26,6,20,0.230769
"6,24,6,24",4,26,15,11,0.576923
