sequence,length,count,up_count,down_count,up_probability
"21,6,6,10,25,6,10,10",8,82,1,81,0.012195
"5,5,5,5,8,11,11,11",8,81,36,45,0.444444
"10,10,10,10,10,10,6,6",8,81,26,55,0.320988
"5,11,24,5,5,5,5,5",8,81,32,49,0.395062
"6,6,6,6,6,25,6,6",8,81,27,54,0.333333
"6,11,23,11,11,7,11,11",8,81,2,79,0.024691
"6,15,10,16,15,10,25,6",8,81,0,81,0.0
"5,20,6,25,25,10,24,10",8,80,1,79,0.0125
"11,11,11,5,11,11,11,11",8,80,35,45,0.4375
"22,25,10,2,25,25,6,25",8,80,2,78,0.025
"5,11,5,5,5,5,5,8",8,79,34,45,0.43038
"11,5,5,5,11,11,5,5",8,79,45,34,0.56962
"10,10,25,10,10,10,10,25",8,79,35,44,0.443038
"10,10,25,10,25,10,25,24",8,79,29,50,0.367089
"11,5,5,11,11,5,5,5",8,78,49,29,0.628205
"11,11,11,11,11,5,11,11",8,78,33,45,0.423077
"10,10,25,10,10,25,10,10",8,78,51,27,0.653846
"11,11,11,11,5,5,5,8",8,78,56,22,0.717949
"8,4,4,5,25,24,13,24",8,78,3,75,0.038462
"14,3,6,5,5,11,5,5",8,78,3,75,0.038462
"3,3,3,3,3,16,10,10",8,78,2,76,0.025641
"11,5,11,11,5,5,5,5",8,77,51,26,0.662338
"6,10,6,6,6,6,6,10",8,77,24,53,0.311688
"25,10,25,25,6,6,6,6",8,77,43,34,0.558442
"24,25,25,10,25,25,6,6",8,77,2,75,0.025974
"10,25,6,6,6,10,10,10",8,76,29,47,0.381579
"11,7,11,23,7,17,11,11",8,76,0,76,0.0
"5,5,11,5,5,5,5,8",8,76,53,23,0.697368
"5,5,11,5,11,5,5,5",8,76,45,31,0.592105
"10,10,10,25,10,25,6,6",8,76,30,46,0.394737
"10,10,10,10,25,25,10,25",8,76,34,42,0.447368
"15,10,16,15,10,25,6,6",8,76,0,76,0.0
"11,11,5,5,5,5,11,11",8,75,42,33,0.56
"5,11,11,11,11,5,5,5",8,75,48,27,0.64
