sequence,length,count,up_count,down_count,up_probability
"7,7,24",3,174,60,114,0.344828
"17,17,25",3,173,96,76,0.554913
"4,4,12",3,173,76,97,0.439306
"24,4,20",3,173,70,103,0.404624
"23,25,24",3,173,66,107,0.381503
"5,7,5",3,172,57,115,0.331395
"18,10,25",3,171,103,68,0.602339
"14,14,6",3,171,72,92,0.421053
"25,25,1",3,171,57,111,0.333333
"15,14,14",3,171,108,46,0.631579
"17,17,1",3,170,65,94,0.382353
"3,14,25",3,169,65,104,0.384615
"3,15,2",3,169,109,60,0.64497
"12,11,4",3,168,70,98,0.416667
"7,11,7",3,168,73,95,0.434524
"25,7,12",3,167,58,107,0.347305
"20,24,25",3,167,28,139,0.167665
"18,6,10",3,166,74,92,0.445783
"10,6,18",3,166,57,109,0.343373
"3,11,11",3,165,95,70,0.575758
"11,13,6",3,165,66,99,0.4
"16,2,25",3,165,97,68,0.587879
"6,25,15",3,165,69,96,0.418182
"25,6,2",3,164,59,103,0.359756
"14,15,14",3,164,100,64,0.609756
"14,2,25",3,164,52,111,0.317073
"5,23,8",3,163,95,68,0.582822
"14,15,3",3,163,95,67,0.582822
"18,15,5",3,162,22,140,0.135802
"24,10,1",3,162,95,67,0.58642
"7,10,10",3,162,55,107,0.339506
"25,12,10",3,162,63,99,0.388889
"5,10,10",3,162,67,95,0.41358
"15,24,16",3,162,92,70,0.567901
"10,18,16",3,161,89,71,0.552795
"25,10,11",3,161,57,104,0.354037
"15,5,24",3,159,64,95,0.402516
"8,8,8",3,159,69,90,0.433962
"11,25,7",3,159,66,93,0.415094
"17,23,11",3,159,68,91,0.427673
